genes,logFC,logCPM,PValue,FDR
YALI1_C24891g,-2.19186996062556,9.03506051118171,4.00774677299852e-26,6.90534768987645e-23
YALI1_E41251g,-2.43132831722739,9.11433436810287,2.50558744925938e-22,2.15856358753696e-19
YALI1_E07899g,-2.17601183712774,7.4593696991515,4.27097156060904e-22,2.45296133297646e-19
YALI1_E32603g,-2.09285543686834,6.54078152449137,3.87928545017613e-15,1.67100220766337e-12
YALI1_A22454g,1.40603815746873,9.7174701313119,5.91456433397e-11,2.03815886948606e-08
YALI1_E36437g,1.30676346020054,9.51396759104689,1.47839895138615e-10,4.24546898873057e-08
YALI1_E09329g,-1.50269419755777,8.59411337457945,3.753485251319e-09,9.23173674564173e-07
YALI1_B18572g,-1.31452557515326,8.56312384973699,4.28635484417492e-09,9.23173674564173e-07
YALI1_D19039g,1.50511152658923,5.77378552520412,6.44064961955364e-09,1.23302658827677e-06
YALI1_A15105g,1.18238543529517,6.66542053729007,2.44397946645848e-08,4.21097662070796e-06
YALI1_E38113g,-1.63242419882569,7.05090922775086,2.98088637927847e-08,4.66915202863345e-06
YALI1_D03412g,-1.42924470887532,7.20689332578543,1.24691947031646e-07,1.79036853946271e-05
YALI1_D07162g,-1.02872841296913,7.33317106483433,1.54111038916753e-07,2.04256400041205e-05
YALI1_D11256g,1.01871734822586,8.45140523652882,2.68254137834308e-07,3.30144199634652e-05
YALI1_C31408g,1.10705626479926,9.95566850779035,6.03735230097803e-07,6.93490534305677e-05
YALI1_E17389g,1.092138404318,8.17548902355381,1.4022454886067e-06,0.000151004311054335
YALI1_E24343g,-1.47416257571629,10.5268745842847,6.58113034413685e-06,0.000566964379147389
YALI1_C20314g,-1.57927605961255,7.30199853322961,8.98818927255817e-06,0.000703938641664442
